"","h1","h2","h3","h4"
"t=275",1.33113538844865,2.06854451268206,2.43140874689468,1.1253339866446
"t=276",1.83818544311534,2.06684207143583,1.11126396064329,1.09056457694837
"t=277",1.72771242716308,1.01635625851311,1.0327207913299,1.93640146636314
"t=278",1.16369412996222,1.07967331439556,1.43565636992698,0.929372625171707
"t=279",1.1138303486989,1.83492733789743,0.956193798115537,0.955640649953054
"t=280",1.60854995615543,0.947464846210914,1.00560242195522,0.639262487564592
"t=281",0.809444204908967,1.03721768521755,0.718608919607194,0.688242823695282
"t=282",0.953132704166634,0.70931960922629,0.670358254933123,0.631541268151784
"t=283",0.684958362816396,0.578170674961921,0.545845104117079,1.47597094672901
"t=284",0.592405383256886,0.535118924670181,1.44189360414411,2.27622902031694
"t=285",0.498398944856879,1.38831047392014,2.09883851905167,1.14516473684215
"t=286",1.32307367243002,1.94969442413828,1.1471926375521,0.721205686207819
"t=287",1.48638815226516,1.0223778164944,0.630447914139014,0.797998852038353
"t=288",0.844721177136101,0.609500218860557,0.842705598989984,0.667143359122144
"t=289",0.529130112631441,0.829447363788598,0.684527603868927,0.683557685416102
"t=290",0.783433415213743,0.681757636541912,0.684646059492913,0.83763572116809
"t=291",0.521884639995723,0.59407092640119,0.813254608459456,1.39253481363298
"t=292",0.509594565682106,0.801791526744398,1.44162908324651,1.10507475787554
"t=293",0.793217046771524,1.37100316446955,1.07955378119142,1.01032236123058
"t=294",1.38712201499153,1.09653958141441,0.98564952764787,1.6452559643273
"t=295",0.934274550341856,1.00601245635706,1.46303939863223,1.52157737117938
"t=296",1.02413377358504,1.32035145299777,1.51887182014229,1.12506765698895
"t=297",1.4431854642982,1.5944657387378,1.14447249818797,1.261956096446
"t=298",1.57813671614936,1.12186810110444,1.23884237070506,2.78531520924983
"t=299",1.12371077516931,1.22886557252258,2.69530880608081,2.01335150056934
"t=300",1.22122021730771,2.67153397293276,2.0377472653773,2.33303565758713
"t=301",2.54592266649597,2.00515810957583,2.23141851586952,2.29610639511286
"t=302",1.92182603100453,2.1003466873219,2.0448146438065,3.31248537244681
"t=303",1.90863636703251,2.00619103685492,3.31723751364991,2.98446606498875
"t=304",1.92363792537843,3.02572111214615,2.93272668961599,3.12342591478962
"t=305",2.55932544572649,2.64174972105459,2.92291806632333,2.20803166108319
"t=306",2.24386035105479,2.56197271664037,2.24834019232354,2.37510335634841
"t=307",2.39764463821074,2.22438350245056,2.3023134129893,2.64456437151992
"t=308",2.16937950676327,2.22725300734778,2.61722857915849,2.32416942659462
"t=309",2.25168436735319,2.79297417490397,2.3443534614703,2.39402770887346
"t=310",2.74763596534668,2.35699279903389,2.26132171303786,2.343228039043
"t=311",2.30923538997199,2.07698818539284,2.34397501746775,2.76362588106486
"t=312",2.18893070076754,2.38410716980737,2.84585600265452,2.23237201949033
"t=313",2.46363093565904,2.69831305901167,2.31869221978182,2.23908843746529
"t=314",2.69734913952302,2.42769108391004,2.26261901511273,2.29640716518974
"t=315",2.54404589553265,2.17787928177364,2.36261205308362,2.21867088064042
"t=316",2.11011517046841,2.38352098134478,2.10085295510859,2.01655197236634
"t=317",2.3753720064466,2.00399587456902,2.02905043790291,2.30967536968209
"t=318",2.01192646513679,1.97323133546068,2.30495645590092,2.38002354144748
"t=319",1.93474869035979,2.39550810670526,2.22699608708578,2.61046598972475
"t=320",2.3198592574638,2.14105504901358,2.39574538659885,1.92907015548762
"t=321",2.22583483089357,2.36149522776923,1.85843168536025,3.02740379997956
"t=322",2.36210393904016,1.98495861417699,3.19371397292294,1.78428870954989
"t=323",1.93052592778704,3.02770789068652,1.7555251462347,1.83825133042826
"t=324",3.3302820536847,1.85235207019262,1.86528116805777,1.77690257283574
"t=325",2.13711099044005,1.88101707457914,1.83393770936258,1.89096092439051
"t=326",1.69516924920652,1.7467209366828,2.0640084851471,1.59492879932889
"t=327",1.7880158412166,2.97386546165697,1.8098133153363,1.26637556806082
"t=328",2.30784523624852,1.7458672714341,1.21522863640218,3.90157964054578
"t=329",1.32048650573388,1.37701060961665,3.39302292547415,0.909739718591832
"t=330",1.32022857575608,2.18248778833874,0.843437570461644,0.857426120924551
"t=331",2.15362538521113,0.75351492416536,0.901998819924417,1.32196386511658
"t=332",0.715629083746154,0.942854886142205,1.17175172376682,1.06276863109598
"t=333",1.03945104214472,1.29913717423088,1.0879931734808,0.997929997592848
"t=334",1.08385930744162,1.02997088077203,1.08511876457492,0.738996207181176
"t=335",0.993591825634522,1.0483063525149,0.762359326757824,0.94110898600005
"t=336",1.03741574319364,0.821939818890003,0.860580513225065,0.625575543049138
"t=337",0.896395504436931,0.793723760172591,0.631238726123725,1.69591448282395
