"","h1","h2","h3","h4"
"t=255",1.6256525396969,2.04618865681564,2.10151641537709,2.81608062897292
"t=256",1.98405127081357,2.00592154919465,2.74722125044874,1.83857113381618
"t=257",1.89337327211914,2.62434918959843,1.78314713202435,1.79571601203181
"t=258",2.14220436402326,1.56744145888151,1.636795858713,2.07298830710546
"t=259",1.43866373264573,1.74204982884672,2.1561091631969,1.71253239847858
"t=260",2.07406305521955,2.43778369078944,1.64400322919501,1.88870875382629
"t=261",1.86613029161538,1.73234746059208,1.87328303872531,1.85828146438096
"t=262",1.92072984696743,1.88782212231601,2.02126043179849,1.9781280307744
"t=263",1.81958779845615,1.72461463536395,1.78110961260146,1.85801375470857
"t=264",1.89960482330789,1.88404136929938,1.96253952048515,1.90177842446268
"t=265",1.6841261647156,1.77901132303973,1.71680942132076,1.74180692543586
"t=266",1.70850128312803,1.66162170593545,1.70527863206213,2.79068352894458
"t=267",1.55738598438901,1.72704070670899,2.93501719236707,2.38575961160946
"t=268",1.71887999833556,3.06581457695165,2.48847607328929,1.96117685298844
"t=269",2.97131328677509,2.35055342513906,1.87557293047511,1.94281664183786
"t=270",2.4676048866657,2.11912989026972,2.07365800955461,1.75552096801863
"t=271",1.85890886841758,2.01733239655435,1.79465203951229,1.75637309983919
"t=272",1.92540341051535,1.78709741914661,1.71029569198191,1.53855653455939
"t=273",1.65051703262787,1.68658429016083,1.48019829278481,1.82918888309751
"t=274",1.6895207174885,1.4171776179352,1.9072725653422,2.25911371904985
"t=275",1.34346135635018,2.11485653058533,2.73725879642095,1.05564804049449
"t=276",1.86528975006606,2.34029447988813,1.0388675859058,1.14719046200705
"t=277",1.97479101425855,0.954273709980587,1.09947317923917,2.48666074339297
"t=278",1.12439235804593,1.09354721484783,1.80911729366381,1.01877085628384
"t=279",1.11161257552414,2.20786348180468,1.03875645340409,0.912962307321956
"t=280",1.86777169092187,0.992715601959669,0.948302600767232,0.593178595413997
"t=281",0.809510826961412,0.997983397174307,0.671259670709565,0.618949457017441
"t=282",0.934093793612179,0.664106796618169,0.599134515899426,0.56827470935796
"t=283",0.659209618630206,0.511226931313429,0.477713561973349,1.59521070985017
"t=284",0.559485470934955,0.493929864688231,1.52685242379194,2.16908762738294
"t=285",0.458839510358976,1.50346674389031,2.07870310069979,1.07263211956004
"t=286",1.37084346620951,1.96079627375637,1.05372832472321,0.735394528830162
"t=287",1.59040697165527,0.973492455358954,0.644518936520541,0.813274841592022
"t=288",0.850859147756576,0.617837538206462,0.849991169579777,0.646716058241734
"t=289",0.524524780944082,0.820967209203948,0.652718712650234,0.652625874978036
"t=290",0.783305707241771,0.666202683755475,0.65594189740066,0.81740614780938
"t=291",0.514365047438662,0.536906221698445,0.791926683805622,1.17265373390089
"t=292",0.451784064909572,0.778891709231063,1.20432360002141,0.931377810150159
"t=293",0.754759147049523,1.21181465922659,0.927196450139581,1.00510503423536
"t=294",1.22235929727061,0.952758800971134,0.995464112613066,1.49037096283104
"t=295",0.914157052745285,1.02183063788136,1.40464825554462,1.46935227492746
"t=296",1.04671791143924,1.31468458207625,1.47046328766449,1.1091602752755
"t=297",1.41673394520375,1.57337923527157,1.1330049956762,1.25522823988349
"t=298",1.58359880263644,1.10907874980493,1.22124691820864,2.80827243864887
"t=299",1.12872141175433,1.23826554343642,2.77223371725913,1.94830073923606
"t=300",1.22008103250714,2.72852992947363,1.97196102224376,2.26827034649502
"t=301",2.56157379500104,1.96097989938565,2.19959550952811,2.24066939363236
"t=302",1.89000192508608,2.04050298884317,1.96624222971229,2.90107884458502
"t=303",1.89388315863781,1.97560298971378,3.03489795553923,2.70365954493977
"t=304",1.91408879613391,2.92718328853081,2.72800461779261,2.93388941216494
"t=305",2.500196824562,2.45609099676087,2.71954577585135,2.19214853303062
"t=306",2.14219122632723,2.42752172242958,2.2540761882969,2.22919746656187
"t=307",2.3264891672074,2.26253975949386,2.21751044363273,2.68898984430947
"t=308",2.22009241473979,2.17571985534231,2.67132667785934,2.38341024283498
"t=309",2.17098356939813,2.80433830253405,2.35928026535345,2.29720872200278
"t=310",2.7732370527174,2.41649703419651,2.25171460504606,2.27494568600274
"t=311",2.36710482511857,2.07205820823671,2.26502873772887,2.87313290161392
"t=312",2.12503038548444,2.26849206604108,2.95518564308537,2.20800886394898
"t=313",2.39290947703167,2.76280996597169,2.30448528679259,2.37860990040326
"t=314",2.76093649796118,2.40699815526359,2.3906023851719,2.24744918132136
"t=315",2.48770857945251,2.26055349703961,2.28693533422374,2.29973722271233
"t=316",2.20297320875122,2.34250877118755,2.1782055640304,1.98499655367442
"t=317",2.28741203505221,2.10063025005802,1.99843158863874,2.3210746009216
"t=318",2.11055143120979,1.9804495519674,2.34965206715335,2.32792606972154
"t=319",1.91352240465336,2.42164965439442,2.21811879094028,2.28382175994734
"t=320",2.353354324554,2.15696044847324,2.15042983203492,1.95068245437207
"t=321",2.21779201466759,2.17068916077862,1.8867735428106,3.25478532177076
"t=322",2.19180630550421,1.96344141526428,3.45246309037171,1.8267182012041
"t=323",1.9566906475603,3.28890058970756,1.83470649581305,1.8529084568645
"t=324",3.55486073629717,1.88830256819281,1.85756101838393,1.75342876510331
"t=325",2.12395973048074,1.86163954917011,1.8068959015054,1.76358741703879
