"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"3785","noroBE",5,2,"ar1",284,1.31024959578399,1.70714510095799,0,2,0,5,2,1.62141124922047,0.639001265486413,0.836620877162478,1.45545591755587
"3786","noroBE",6,2,"ar1",284,1.4117449389696,1.99822312731523,0,2,0,5,1,1.16568100884032,0.303096564365231,0.61480687662178,1.45545591755587
"3787","noroBE",7,2,"ar1",284,2.4307491392571,3.73014740664006,1,3,0,7,0,1.96223484688917,0,0.140543975416891,1.45545591755587
"3788","noroBE",8,2,"ar1",284,1.54936979446613,2.15086388157799,0,2,0,5,2,1.55543854081877,0.572226296268236,0.783323084049225,1.45545591755587
"3789","noroBE",9,2,"ar1",284,1.16154037538165,1.54577911103514,0,2,0,4,1,1.12815308196641,0.364426837182917,0.688057260841625,1.45545591755587
"3790","noroBE",10,2,"ar1",284,2.76790403969805,4.6327962711157,1,4,0,8,1,1.60496491161305,0.116265447912761,0.317162051837099,1.45545591755587
"3791","noroBE",11,2,"ar1",284,2.04007708770761,3.0107884916471,1,3,0,6,0,1.68285714979769,0,0.185842237661303,1.45545591755587
"3792","noroBE",12,2,"ar1",284,1.54813479578199,2.14372250874191,0,2,0,5,1,1.18796152469444,0.267487140333223,0.57232918444158,1.45545591755587
"3793","noroBE",1,3,"ar1",284,1.44831421152437,2.00775897267768,0,2,0,5,1,1.16784487275421,0.290945250650789,0.601981793446673,1.89176578791883
"3794","noroBE",2,3,"ar1",284,0.850250219337593,1.05436367494484,0,1,0,3,2,1.96632249406498,0.788100423811989,0.92807107761123,1.89176578791883
"3795","noroBE",3,3,"ar1",284,1.46671926322636,2.0234991599774,0,2,0,5,1,1.16861372135652,0.285125093477725,0.595922588170085,1.89176578791883
"3796","noroBE",4,3,"ar1",284,1.2522557295359,1.71882662197595,0,2,0,5,3,2.4231230330475,0.848305403648458,0.936949749147989,1.89176578791883
"3797","noroBE",5,3,"ar1",284,1.32163545441375,1.773671371238,0,2,0,5,0,1.14494860459659,0,0.31824027345735,1.89176578791883
"3798","noroBE",6,3,"ar1",284,1.31577872630308,1.81388983157538,0,2,0,5,0,1.12624329950556,0,0.324249077925109,1.89176578791883
"3799","noroBE",7,3,"ar1",284,2.46461570531619,3.8619935495612,1,4,0,7,1,1.49168976227635,0.138887498040363,0.363879648940082,1.89176578791883
"3800","noroBE",8,3,"ar1",284,1.52037019595924,2.12893810658088,0,2,0,5,7,5.45553782304336,0.992743698673903,0.997016276946526,1.89176578791883
"3801","noroBE",9,3,"ar1",284,1.12551330637066,1.49465909062152,0,2,0,4,2,1.74257142566926,0.699681344187602,0.874750986934528,1.89176578791883
"3802","noroBE",10,3,"ar1",284,2.67441823341398,4.41648756162882,1,4,0,8,0,2.09095339614622,0,0.123569269174559,1.89176578791883
"3803","noroBE",11,3,"ar1",284,1.99293777189615,2.92356990544444,1,3,0,6,0,1.64877461144801,0,0.192285388627976,1.89176578791883
"3804","noroBE",12,3,"ar1",284,1.54717345277826,2.14862685089965,0,2,0,5,1,1.18836958527943,0.268202425988194,0.572920101450402,1.89176578791883
"3805","noroBE",1,4,"ar1",284,1.39434420524001,1.89113737043396,0,2,0,5,3,2.27147035848629,0.818252119150064,0.921412504915821,2.11082210662595
"3806","noroBE",2,4,"ar1",284,0.842908642952679,1.04574788185418,0,1,0,3,2,1.97720292389891,0.790283459363861,0.928739427444291,2.11082210662595
"3807","noroBE",3,4,"ar1",284,1.47413579905946,2.03969837199441,0,2,0,5,1,1.17095138199747,0.283992193840293,0.594063998001575,2.11082210662595
"3808","noroBE",4,4,"ar1",284,1.23020594197952,1.66895723408892,0,2,0,4,9,8.12961305161819,0.999525546928745,0.999820229134295,2.11082210662595
"3809","noroBE",5,4,"ar1",284,1.30881867397911,1.74601527873574,0,2,0,5,1,1.139349127079,0.32143171166984,0.64145896278512,2.11082210662595
"3810","noroBE",6,4,"ar1",284,1.25623249502012,1.6907329620029,0,2,0,4,1,1.13403407422562,0.337058302274139,0.65879104351372,2.11082210662595
"3811","noroBE",7,4,"ar1",284,2.46777464468013,3.89878165985288,1,4,0,7,2,1.52242326436461,0.364431012974953,0.582613544848091,2.11082210662595
"3812","noroBE",8,4,"ar1",284,1.47724719400949,2.03329522658653,0,2,0,5,2,1.57503510208309,0.592643322935137,0.799643609347507,2.11082210662595
"3813","noroBE",9,4,"ar1",284,1.10138184220625,1.48028523319447,0,2,0,4,2,1.7657335679997,0.708339972165809,0.879401227550641,2.11082210662595
