"","h1","h2","h3","h4"
"t=275",2.19374002057686,2.57718392273633,2.72507162048362,1.8752183026811
"t=276",2.48614751898962,2.59699634252816,1.88361950458272,1.95387590478741
"t=277",2.486656640151,1.79604468537725,1.91008146522806,2.33991783077737
"t=278",1.92634840748248,1.92327824473468,2.16794239032488,1.75051002477598
"t=279",1.96475144041812,2.28419260210124,1.77117685117732,1.67282279164859
"t=280",2.19949702652352,1.78462895116414,1.70706097993861,1.47613143179473
"t=281",1.67740733702523,1.71387925701142,1.51315273481904,1.47189934452882
"t=282",1.65401536364527,1.54676366411981,1.4569503424971,1.46605185864023
"t=283",1.58153579119908,1.41381880683004,1.42299497328087,1.90541301807859
"t=284",1.45074158802749,1.40488137086741,1.91597434456238,2.14808977076417
"t=285",1.39706313467698,1.8831165728393,2.11628410853736,1.97378661233323
"t=286",1.83529082315493,2.09043036708442,1.96145887912224,1.59576661695121
"t=287",1.94317185470839,1.89095725875897,1.5366820039172,1.34735861789302
"t=288",1.75315616126289,1.49234474665635,1.41165385667502,1.35418146108727
"t=289",1.42865646564346,1.39141910598027,1.35887641069511,1.46478479402201
"t=290",1.36678429651208,1.37096812214532,1.45882169995793,1.64341250677117
"t=291",1.31944808890582,1.42559031035216,1.64008786649981,2.33147684349944
"t=292",1.40132509396171,1.65545977181321,2.35543035856703,1.84999880799094
"t=293",1.62238319172357,2.32045533339059,1.83759972277402,1.96039879245071
"t=294",2.28118624251166,1.83086010219882,1.92999520721417,2.44084340201166
"t=295",1.74459985967603,1.90647404598939,2.32944440552564,2.4966126282445
"t=296",1.88960142879516,2.26946706201844,2.49918801647811,2.13356550187357
"t=297",2.34686192123222,2.5398925601485,2.15425259874062,2.27749637646447
"t=298",2.47866653647052,2.09503062745175,2.23699097601233,3.37363573424145
"t=299",2.04540903014214,2.19332227557996,3.31797405204503,2.98483301764821
"t=300",2.18454146960506,3.33072578865962,2.99702991282073,3.21210710044502
"t=301",3.2531369564992,2.96217347275336,3.17916691319055,3.29505527005226
"t=302",2.84292269724892,3.02259127436191,3.09667244210775,3.86968760775526
