"","h1","h2","h3","h4"
"t=327",2.50528856199137,2.7564334339695,2.52345362514805,2.06290784566464
"t=328",2.62760161756245,2.49949921250212,2.04427837909969,2.73643053953702
"t=329",2.18749660894898,2.07545234492542,2.67200039637092,1.84915459989651
"t=330",1.98922378386953,2.50040053034012,1.82642962165358,1.75551373046884
"t=331",2.61481122422566,1.82185650271856,1.75682929178617,2.07911182850747
"t=332",1.6855699619748,1.77714276279516,2.03274933296495,1.8522787237409
"t=333",1.81287640598514,2.04005086421807,1.8496088363499,1.85732582629244
"t=334",2.07389337394552,1.85255214199469,1.86521999091742,1.53537907412869
"t=335",1.78598103914409,1.82754877737495,1.54046345937607,1.77566065635902
"t=336",1.78955997597495,1.55894532378758,1.76573218169062,1.40322590635935
"t=337",1.62562646701592,1.76279583968388,1.39984388469242,2.39296572353995
"t=338",1.8600983933062,1.4021906824868,2.4301118528023,2.13425439800189
"t=339",1.40335046554891,2.32335187324346,2.12854861923249,1.58455433857041
"t=340",2.49401383575318,2.12870317518401,1.57296601759309,1.7158169800891
"t=341",2.00166866857702,1.62274744211114,1.72694230090317,1.49424966080949
"t=342",1.64837809092616,1.71021585514066,1.49089678557231,1.81525133456753
"t=343",1.7348077174675,1.47789592970367,1.80495922117987,1.73586448428468
"t=344",1.4638622774627,1.78890216756035,1.7475656476792,1.56896988220043
"t=345",1.82547697591603,1.74793299415344,1.56179980064654,1.89441375369402
"t=346",1.70591763173063,1.56167902729742,1.89894361033893,1.83128197595142
"t=347",1.56921703882668,1.91208730151363,1.83547416074958,2.22357962391114
"t=348",1.86030608471568,1.82968569299391,2.22327865354123,2.07730195973846
"t=349",1.81379321495589,2.21220499353993,2.07698706535562,2.7330487897155
"t=350",2.17232561318741,2.07469182047141,2.75628306932317,2.76600992740049
"t=351",2.0514390486695,2.73777451437848,2.74204381031129,2.5031609027888
"t=352",2.70611693363239,2.79928402451112,2.50276789526192,2.43333697101041
"t=353",2.70696116299466,2.44523021176661,2.45181617414445,2.64698039221381
"t=354",2.41970973092599,2.48586225460104,2.64593475883431,2.68304702084473
"t=355",2.47628729392247,2.63097862965805,2.67317773871565,3.22872744756071
"t=356",2.5660746631074,2.6671959464038,3.269567512534,3.17404997410513
"t=357",2.66811161424124,3.22065012224624,3.15108153654568,2.93091107105588
"t=358",3.16448206510001,3.11911047382195,2.91267545740157,3.4964684663464
"t=359",2.93582637092482,2.87833059155214,3.44340914106375,3.71947521582221
"t=360",2.82074294648324,3.42381262813496,3.71146825756131,3.91351267105482
"t=361",3.53968532971717,3.77197855709443,3.89992166893865,NA
"t=362",3.51561710551241,3.79722939281543,NA,NA
"t=363",3.55444297200728,NA,NA,NA
