"","h1","h2","h3","h4"
"t=325",2.79984441249369,2.77816589650858,2.71858882453411,2.55960788727092
"t=326",2.45510273898353,2.53747307510624,2.5871440602079,2.46588415775932
"t=327",2.46743000644411,2.80709939316793,2.56146767456235,2.05134875369977
"t=328",2.73264050258709,2.56131078503692,2.01639453720452,2.79426570070788
"t=329",2.212261908979,2.07640596411494,2.6254335607175,1.86860869240199
"t=330",2.00972485967455,2.38404255405963,1.79953215795603,1.72625850754877
"t=331",2.41326035079858,1.76044939831727,1.76641810995583,2.08441020914649
"t=332",1.67265836905442,1.82612576934139,1.9767639362551,1.8655964518087
"t=333",1.86035645198368,2.00844105263087,1.85183241376861,1.81668370289346
"t=334",1.97977751164727,1.83870030744504,1.85597976572036,1.53500877013955
"t=335",1.7899356717052,1.81564379515164,1.54378488401697,1.79764919450326
"t=336",1.78203354607191,1.59840956214312,1.74856803289263,1.3875280881068
"t=337",1.66687326683656,1.7413168599621,1.38599325856241,2.38984843690012
"t=338",1.80269948405956,1.38261024243404,2.48187185123259,2.14396049407017
"t=339",1.37052032255095,2.31792347737956,2.11278494173146,1.58054340751559
"t=340",2.40454314496248,2.09284263991843,1.57452832021729,1.704979647223
"t=341",1.97396119969305,1.6184820029027,1.75326052739203,1.50462282192971
"t=342",1.66415983301096,1.73963667035334,1.4890535303225,1.80561809311212
"t=343",1.73318277543634,1.46930731440476,1.78816556587118,1.71995691017107
"t=344",1.45107009309648,1.74045704765522,1.74137408596884,1.5621706244968
"t=345",1.77418596133883,1.75832939472834,1.55536617296908,1.87021847355301
"t=346",1.71755886684627,1.56402329891265,1.88871659163969,1.83462337444382
"t=347",1.57277296739217,1.93215322391633,1.83979963577114,2.20188250781314
"t=348",1.8848747900329,1.82330569140754,2.20651963083039,2.06719498982126
"t=349",1.80741331398197,2.19938012908261,2.0700092316117,2.73260119366179
"t=350",2.15934789628496,2.06790267571803,2.75213982364631,2.72848409029758
"t=351",2.05077524771151,2.74855295064587,2.69460550722619,2.49603278072072
"t=352",2.69712180319088,2.76133382501778,2.49158583607151,2.43463670732351
"t=353",2.73431215853862,2.40850733521639,2.4590563410303,2.62649288933311
"t=354",2.3871556433471,2.55297636754541,2.64172726019705,2.68124236145779
"t=355",2.54819305746589,2.62322983364211,2.65041768373443,3.15530366995216
"t=356",2.54282978544797,2.6369507461193,3.19308460125471,3.12862337314362
"t=357",2.65978048111428,3.20079291660886,3.13227683511679,2.90939163761617
"t=358",3.13320103346925,3.0646736794906,2.84131329021567,3.51585893419235
"t=359",2.9121759452491,2.79738671893998,3.43892010305429,3.73968587426733
"t=360",2.77973556286941,3.37985416093659,3.70893906580872,3.93327410370686
"t=361",3.47392324298694,3.81063859534215,4.02079344365311,NA
"t=362",3.5800417905583,3.98421725734869,NA,NA
"t=363",3.67230590033882,NA,NA,NA
