"","h1","h2","h3","h4"
"t=278",1.93588840123666,1.91437765506563,2.16573996759293,1.74420816153076
"t=279",1.95447151063021,2.27624274914631,1.75496010245302,1.65752367496048
"t=280",2.18104069220645,1.76906316371435,1.69551184415558,1.47491539439437
"t=281",1.66903099978664,1.69874583518574,1.50785022250287,1.47075651473094
"t=282",1.63873866915053,1.53998629732345,1.46063977613254,1.45702244650112
"t=283",1.58092865280116,1.42431586090468,1.41578933023072,1.91253402065994
"t=284",1.45830610130619,1.3988699098789,1.91541717361553,2.12063466888338
"t=285",1.39241052692963,1.87942674887112,2.11880839173211,1.97611049114151
"t=286",1.83427172153581,2.09480197378837,1.95279359467052,1.58861922027511
"t=287",1.94937727166974,1.88840014588795,1.53812150535275,1.3491887003656
"t=288",1.7505598678287,1.4932391683497,1.39400104020426,1.35371563885619
"t=289",1.42809782940682,1.38630298070443,1.35710789074435,1.45254273808827
"t=290",1.35866846898201,1.37597177740607,1.44816081817428,1.64576415677171
"t=291",1.32517824262013,1.41099195577187,1.6374711882586,2.31502228576948
"t=292",1.38929677786554,1.6458005231772,2.35302429120051,1.85154484437981
"t=293",1.61904448460673,2.30957160139777,1.83406880974417,1.95452537674685
"t=294",2.28303545003997,1.83885310935029,1.92541088916033,2.42962020637207
"t=295",1.74198484736639,1.90882380742169,2.34110567643959,2.48697030896232
"t=296",1.89049913521478,2.27595707591368,2.48265835432911,2.12946357597522
"t=297",2.3568684985833,2.52148702024083,2.14943722660991,2.26878816037657
"t=298",2.47000322173799,2.09232726593493,2.23311679331212,3.38978349007537
"t=299",2.04734676822003,2.19334919687621,3.32524187134242,2.98821277974596
"t=300",2.18403272891765,3.32965431266887,2.98989196344693,3.22597328531953
"t=301",3.25817659837463,2.94438868664796,3.17887857402501,3.28953691072751
"t=302",2.84367584081148,3.02334029262614,3.11745551560318,3.80795671966598
"t=303",2.89365062570667,3.06983727145907,3.83090451479947,3.73597859298925
"t=304",2.91251597705294,3.68327264980592,3.67634474944705,3.7494583889453
"t=305",3.43448591315929,3.50713859890141,3.69137705418226,3.13447250615714
"t=306",3.19165253973203,3.50590106748764,3.11995514698248,3.32967044937501
"t=307",3.34520319155043,3.05442592948043,3.23807784838332,3.68112023947313
"t=308",3.0003239202215,3.19273101121384,3.64388046731989,3.05964837304147
"t=309",3.23659311795709,3.73310592231416,3.06871999157321,3.22902481257661
"t=310",3.72277565125043,3.10475452599482,3.11923359469631,3.20360089018621
"t=311",3.12174500705389,2.96421934528743,3.19976536681187,3.40206676571195
"t=312",3.08772339486969,3.25066802237111,3.41105204074565,3.15262488619396
"t=313",3.26608405797959,3.39053928401391,3.24378280714164,3.10098422145532
"t=314",3.31079968126347,3.27778273391441,3.11170092858661,3.17428991008257
"t=315",3.30251095407886,3.05404218173851,3.24858067846187,3.00700193991957
"t=316",3.02818094603108,3.21468651456387,2.92246021280102,2.98304716736392
"t=317",3.20804201712914,2.85602470826687,2.9659101803223,3.12851912625491
"t=318",2.82791640546216,2.89131956843588,3.11644861574135,2.97034373661987
"t=319",2.86894249901737,3.15876107010383,2.90772110369223,3.15239091633977
"t=320",3.10862610674247,2.89469057644977,3.05689725793804,2.79966260789376
"t=321",2.92855247060697,3.08740735731502,2.73203076188113,3.40093137117128
"t=322",3.10228053417718,2.85243151744102,3.50812358697486,2.49190065894185
"t=323",2.82301660384834,3.45390840029094,2.48690660397252,2.65747129018896
"t=324",3.51950802404435,2.5662644802261,2.70404134004447,2.65790749924112
"t=325",2.71175812302576,2.73545730259345,2.75551183942624,2.57871579234095
"t=326",2.48030764970751,2.62335192825645,2.62344517903608,2.40350732218877
"t=327",2.54362247476448,2.71780156216808,2.46070423089611,2.0442222724698
"t=328",2.60618273123308,2.40024391325143,2.00799560454669,2.59819476632542
"t=329",2.1447557401834,2.07643681870791,2.5067092206146,1.84248782476105
"t=330",2.03291606491307,2.30558204988274,1.79545410740902,1.74676416755633
"t=331",2.3488503764152,1.74410338698278,1.80371051220137,2.03837786399791
"t=332",1.68710360972335,1.86655866345658,1.95534098510551,1.88152727484944
"t=333",1.90596107370307,2.00319299919674,1.89136959621455,1.80163766323575
"t=334",1.93528051931045,1.82215490036935,1.83673177915198,1.52674934371338
"t=335",1.79973115880869,1.83332610985611,1.55170710633675,1.81153884647013
"t=336",1.79645643591246,1.59940104088646,1.74844646610151,1.37112858616186
"t=337",1.68978373203821,1.71991632240367,1.38448658449472,2.41304500453887
"t=338",1.78956903588621,1.36734272423142,2.47205068202324,2.1453353185087
"t=339",1.35976354168276,2.3480941175074,2.13349572385271,1.61913762531715
"t=340",2.44043621727624,2.0917552605545,1.63037925616588,1.68694280702999
"t=341",1.92422750404109,1.61926981518499,1.77235062794819,1.49228991373461
"t=342",1.70280991539813,1.77904526519999,1.45852859983324,1.79471071476609
"t=343",1.75767657486057,1.44525552636103,1.78421182071079,1.75920297199032
"t=344",1.43064707708371,1.74441576143699,1.79045981514379,1.58637197690002
"t=345",1.77366052396326,1.79898409527834,1.58140033275913,1.8875739009193
"t=346",1.7594599855079,1.60758034632619,1.92667173848801,1.84935881967261
"t=347",1.61106330788645,1.94785674444539,1.84747583545614,2.2052486008277
"t=348",1.87314009379116,1.83279311315124,2.22667254875113,2.09866676336034
"t=349",1.81829010328468,2.22720658366517,2.08658072423702,2.77820291880063
"t=350",2.17716538815342,2.08484131655812,2.81774088868097,2.75446922073752
